"","x"
"47668",19026.9039392509
"47669",17289.5122839898
"47670",19284.8929307004
"47671",12183.3946659235
"47672",18323.1105149525
"47673",16478.9918408501
"47674",14665.1914505816
"47675",16828.8362327111
"47676",13420.9078424321
"47677",15144.0770763054
"47678",9364.7640330175
"47679",17064.6778154968
"47680",16859.110189303
"47681",20010.2765399257
"47682",13239.2993883184
"47683",10987.2978492826
"47684",16903.5701302602
"47685",8034.04004378937
"47686",22291.6587967873
"47687",18747.3120582185
"47688",10189.9878102337
"47689",17541.1723769394
"47690",21586.3821499039
"47691",9904.37461322388
"47692",15956.3120196236
"47693",16307.6088106401
"47694",16422.7333057107
"47695",14137.9996892831
"47696",17024.2815077379
"47697",17706.7614918297
"47698",21693.4445710563
"47699",13549.3312431066
"47700",19793.383518696
"47701",13087.9198861422
"47702",12116.3514188664
"47703",18244.2792558839
"47704",11578.4404431339
"47705",15409.0625679031
"47706",13646.6110569212
"47707",10255.0747285639
"47708",14054.8057429489
"47709",15402.0632351069
"47710",14121.0940003355
"47711",14847.9268879714
"47712",9639.36249088918
"47713",11154.9555928249
"47714",15951.511348843
"47715",17073.8074593482
"47716",13278.4746228255
"47717",14358.7070338515
"47718",15501.4561057396
"47719",12293.1467910407
"47720",12990.6320930839
"47721",11978.0031747161
"47722",17423.5278902598
"47723",13295.0231792395
"47724",14614.5289748857
"47725",9381.70364982298
"47726",14343.7171774476
"47727",13274.3433037703
"47728",14419.3748167655
"47729",16337.251892772
"47730",13611.1781101408
"47731",9899.62934918671
"47732",16221.3510754715
"47733",17188.9340301751
"47734",14702.8703458212
"47735",18650.2592678602
"47736",14129.2379859184
"47737",16567.4743263393
"47738",12544.948933524
"47739",11076.9786201531
"47740",13158.9307530752
"47741",14024.1605982305
"47742",16464.5044814795
"47743",12007.4410759997
"47744",9947.12355861155
"47745",18498.7082509394
"47746",14974.4078594068
"47747",15235.8420536279
"47748",16503.3107576216
"47749",12671.116684063
"47750",17019.3780359731
"47751",12268.0771853361
"47752",13006.3218110639
"47753",14863.2167163733
"47754",13308.085600555
"47755",13210.7143052103
"47756",13670.834222558
"47757",13549.8389940038
"47758",13542.5431125323
"47759",16232.9664308226
"47760",15072.9485806572
"47761",23469.1098710576
"47762",18216.8371569406
"47763",12424.1811715035
"47764",12902.1662491454
"47765",19158.7691879795
"47766",14843.276368926
"47767",13930.1112918747
"47768",12504.0069628065
"47769",22568.1431337963
"47770",12461.7726626156
"47771",20713.4308415585
"47772",10290.6399125053
"47773",13118.6968822299
"47774",12899.8413223519
"47775",16804.8498011808
"47776",20289.4913289862
"47777",18140.4414156147
"47778",10300.4679734025
"47779",19028.7852412069
"47780",10214.7862324717
"47781",15282.6975021919
"47782",20558.4712002451
"47783",22148.1994492497
"47784",17559.5116575375
"47785",19092.8939611327
"47786",18902.8217427086
"47787",16527.4307300677
"47788",18193.7032651944
"47789",8575.66644244486
"47790",16042.8625076335
"47791",14200.5303459708
"47792",19009.897937681
"47793",11662.9487224601
"47794",20904.2493425906
"47795",15063.817790018
"47796",6219.37942877004
"47797",10138.1717886124
"47798",14377.1086802957
"47799",17255.7590472474
"47800",14917.8788064966
"47801",14265.4388178322
"47802",13306.3676926207
"47803",16676.6627550695
"47804",18103.7903783543
"47805",15266.6899460345
"47806",10217.5516834776
"47807",13564.3565119558
"47808",15121.0320857413
"47809",23748.887427533
"47810",13238.6903167358
"47811",12879.0182198652
"47812",10736.15791073
"47813",16217.9118617753
"47814",12846.1847450534
"47815",21587.8097641201
"47816",16592.0843793941
"47817",16007.4692391213
"47818",15825.0978791464
"47819",13374.2575175994
"47820",14622.224374755
"47821",18511.3694920813
"47822",11800.001722111
"47823",13506.0013651428
"47824",17069.6185248958
"47825",18142.119110569
"47826",14095.087651167
"47827",18112.7081524132
"47828",9794.57232986395
"47829",17333.3283979826
"47830",17386.5731826932
"47831",16422.2652205465
"47832",12372.6213044155
"47833",11786.4976891531
"47834",21442.5831885642
"47835",18698.7140765068
"47836",16526.9097374618
"47837",17438.9214847852
"47838",12770.2825858593
"47839",11414.6177384875
"47840",19263.8176653667
"47841",15127.5241916489
"47842",12381.4034162837
"47843",15230.990558329
"47844",13057.5307567681
"47845",17176.0449985517
"47846",15175.1370576457
"47847",19111.7569644119
"47848",16999.6761416068
"47849",8058.07120323902
"47850",15962.8220081796
"47851",18025.905602411
"47852",14655.0598915525
"47853",11118.1652768939
"47854",13009.5418469832
"47855",12067.8724219366
"47856",8288.91142164949
"47857",17903.7390633637
"47858",11397.6832197592
"47859",21607.3173916563
"47860",12541.629227689
"47861",9444.84906535691
"47862",15356.2806263776
"47863",17579.1327913484
"47864",12951.7998298295
"47865",21025.4110109226
"47866",18305.5486078232
"47867",17412.2263709569
"47868",14866.46031647
"47869",15023.7985285664
"47870",15053.371703221
"47871",21248.7886781738
"47872",15353.3499833149
"47873",15630.103676492
"47874",20372.0420804524
"47875",16940.4361120824
"47876",9830.41239099127
"47877",12721.1691718479
"47878",9384.33578905098
"47879",15465.5538751034
"47880",15563.936812213
"47881",18004.7884012108
"47882",16934.0078798397
"47883",12915.3405237396
"47884",13699.2931079784
"47885",8501.72782489461
"47886",13993.8766308698
"47887",17996.1411416594
"47888",16807.5083397819
"47889",13499.1639818671
"47890",15183.3536623178
"47891",17515.3908903426
"47892",17061.4272956625
"47893",9957.96428030346
"47894",13407.0119775774
"47895",16319.6012955901
"47896",11467.2717652373
"47897",14431.4990511844
"47898",12019.4540980429
"47899",14221.6020519562
"47900",12030.1598394335
"47901",15334.2568847598
"47902",19901.1114310369
"47903",14107.3224866547
"47904",14304.7599922718
"47905",12574.3695362213
"47906",14290.7958455737
"47907",20556.1736147727
"47908",11899.0601868253
"47909",21292.5995904811
"47910",19053.3818194989
"47911",18539.4052013546
"47912",13166.4414545602
"47913",11765.4966728091
"47914",10504.9015334492
"47915",14898.5081573103
"47916",15575.7410932615
"47917",9910.40602870348
"47918",18210.7116960531
"47919",16385.6121703364
"47920",15339.4343119602
"47921",11413.5499297893
"47922",15830.2610148406
"47923",16028.6290219487
"47924",15346.4632098239
"47925",15176.8124480043
"47926",12831.7383002392
"47927",16485.2259156905
"47928",12458.2106190059
"47929",14252.23201059
"47930",13170.1081802307
"47931",14005.055241075
"47932",23130.5587871412
"47933",18824.0294859855
"47934",13225.7287407448
"47935",10660.8518676567
"47936",18054.0344812151
"47937",17852.1272868666
"47938",15346.7347241544
"47939",12803.208811225
"47940",15111.5896971529
"47941",17774.985866799
"47942",20173.5601073631
"47943",19495.5249592516
"47944",16196.5833876901
"47945",19164.0688657633
"47946",9577.12600474262
"47947",12707.8290415818
"47948",18665.6885002949
"47949",15514.4893286057
"47950",12525.7118190388
"47951",12065.3839167332
"47952",19875.0816303448
"47953",16775.1026343939
"47954",20551.8729040988
"47955",18432.7222859382
"47956",14152.1620586117
"47957",13630.7079932975
"47958",19329.0350064129
"47959",9583.08234349846
"47960",16726.2538323012
"47961",15639.2212973171
"47962",18447.3536578958
"47963",15471.5247737711
"47964",14783.7697916772
"47965",13507.1900942312
"47966",13886.4792222499
"47967",13625.6507893653
"47968",5625.65532594465
"47969",16093.8137283055
"47970",18909.2327261873
"47971",9951.28103781665
"47972",16895.1374621142
"47973",15354.6275087453
"47974",15052.6205624496
"47975",15555.7628598668
"47976",21241.4210280698
"47977",14167.3615616905
"47978",16906.0888615936
"47979",16532.9621242569
"47980",11143.8627227582
"47981",22591.272723074
"47982",13578.881792702
"47983",15136.1175711759
"47984",17926.5004863849
"47985",10255.0521169422
"47986",13473.6872830532
"47987",12468.8885157225
"47988",16285.7623698319
"47989",10506.5021836559
"47990",15255.8595827994
"47991",13108.8458828896
"47992",10786.8764573352
"47993",13739.6989077104
"47994",10153.8455530117
"47995",11899.3573723919
"47996",14058.221698885
"47997",13094.0159428635
"47998",17137.1635911954
"47999",13213.3686260899
"48000",17401.7956222842
"48001",17043.7940526563
"48002",17222.2327770713
"48003",16070.7695542126
"48004",11852.8644352284
"48005",16089.1610050592
"48006",14903.8902117876
"48007",17628.2209389376
"48008",20859.2235355976
"48009",16351.9350430029
"48010",15978.270786021
"48011",19436.6115481793
"48012",14654.9961463746
"48013",18264.6253794677
"48014",11893.0674830627
"48015",20971.8011801788
"48016",15429.6113226936
"48017",14894.086810748
"48018",13554.2598981675
"48019",13237.5074159999
"48020",16538.5501394242
"48021",12070.5759825441
"48022",13383.0873630419
"48023",19662.5605443536
"48024",14931.9739471211
"48025",12836.0152761809
"48026",16842.000791516
"48027",19368.1464533105
"48028",13214.4833356311
"48029",13549.9871174173
"48030",17307.8540788375
"48031",15193.1223275857
"48032",12227.1294614889
"48033",8333.02799343278
"48034",21629.3745123069
"48035",16225.6917909214
"48036",14395.9814552794
"48037",15250.9087944498
"48038",12830.3950334355
"48039",16132.2245782797
"48040",15394.3904662538
"48041",10642.6154092026
"48042",23602.2882147002
"48043",19030.622899927
"48044",20923.3435556273
"48045",10191.9494604265
"48046",10467.7778629344
"48047",12363.8707691638
"48048",17186.1795826679
"48049",13217.4208698346
"48050",17100.545371302
"48051",16490.4645080709
"48052",11481.4127669041
"48053",13566.077076586
"48054",10552.9213631924
"48055",17130.0877882225
"48056",16574.4759502127
"48057",11030.9163633681
"48058",14326.9257183108
"48059",7768.10136668903
"48060",20383.4713222369
"48061",21503.6613466558
"48062",14842.5918409081
"48063",15674.2381033829
"48064",12914.1091987324
"48065",17880.7179903145
"48066",13391.0060485125
"48067",14221.4791578285
"48068",11500.5522519853
"48069",12412.7484869652
"48070",12518.5214385103
"48071",14267.5977707849
"48072",14377.4187938304
"48073",15661.4600373048
"48074",12338.5615883006
"48075",16802.2828905609
"48076",16804.5613016739
"48077",9052.48685150228
"48078",13412.2462947295
"48079",12067.6760777704
"48080",15318.0115502354
"48081",19036.2950298331
"48082",15890.4637662664
"48083",15353.8339140813
"48084",15279.6126213405
"48085",17427.5906272824
"48086",16076.896000058
"48087",10920.5957190485
"48088",18968.880197291
"48089",13844.9216939206
"48090",20814.5126266462
"48091",7166.93553656822
"48092",16451.8490567167
"48093",13952.6574324905
"48094",12750.1308843851
"48095",10920.4524219658
"48096",20139.5257047891
"48097",11937.3463683503
"48098",11743.5131718971
"48099",19882.5134905941
"48100",12315.8880296226
"48101",12114.334782635
"48102",11168.9960125363
"48103",17417.2829697387
"48104",15647.7337148631
"48105",12413.4322288852
"48106",12706.8530511245
"48107",17296.8129579478
"48108",14385.8874553445
"48109",15021.2105809795
"48110",14874.3962602104
"48111",15856.8661527037
"48112",15604.465910776
"48113",7662.1722724442
"48114",17385.0334698333
"48115",16949.8402029934
"48116",14793.059998758
"48117",15628.3314100306
"48118",15436.1713271398
"48119",14721.9233476479
"48120",17303.9333617922
"48121",15501.4266464459
"48122",11991.3640524326
"48123",12931.2894829288
"48124",18928.518099986
"48125",14450.8418866138
"48126",14085.7836972934
"48127",17679.9443752926
"48128",14143.0037101537
"48129",11435.6788862931
"48130",13493.060556961
"48131",14957.0840842241
"48132",8925.15021675897
"48133",16585.7649528186
"48134",12291.1340293274
"48135",22378.4676909253
"48136",12197.0496532238
"48137",18554.7316798625
"48138",11332.0656779061
"48139",19545.5048522389
"48140",16350.6398419368
"48141",16481.8885360906
"48142",15033.7933897972
"48143",12868.8567354982
"48144",18975.0674195233
"48145",14928.6265370115
"48146",8845.83421196694
"48147",16127.8956939964
"48148",20748.6690798479
"48149",15049.1985382566
"48150",15402.7257735919
"48151",17614.1727631147
"48152",12450.5291369575
"48153",18457.2022051902
"48154",18400.6424178067
"48155",21252.4066496146
"48156",16764.8731206378
"48157",11431.0403368052
"48158",13813.7869677783
"48159",15889.8365986936
"48160",13606.7732420569
"48161",11679.2376392495
"48162",11190.3620942679
"48163",15546.4166539377
"48164",19896.631192033
"48165",17999.7896318637
"48166",17735.7686197322
"48167",12279.7620491459
"48168",17368.8825119067
"48169",14151.9470161513
"48170",15486.1069757769
"48171",16625.1309049452
"48172",23404.4964934324
"48173",17716.5260083942
"48174",14085.2335244362
"48175",17480.3446934115
"48176",18053.0295950682
"48177",13646.5643672437
"48178",15576.6980644923
"48179",12817.5830718245
"48180",13477.0937931826
"48181",16393.5889489327
"48182",13060.0537944734
"48183",14672.7540321736
"48184",17897.2973147789
"48185",13845.8574144145
"48186",10430.311988088
"48187",14330.1431943306
"48188",20335.2435900669
"48189",16160.9671617035
"48190",13186.8163075268
"48191",15726.0454219142
"48192",13614.0588498547
"48193",13314.2995418739
"48194",11164.0027863237
"48195",16312.7601790647
"48196",11717.0274204122
"48197",10432.5000261131
"48198",11486.9028760046
"48199",14511.172794022
"48200",14497.4546807555
"48201",19083.9738750563
"48202",19145.422433051
"48203",16968.0091715003
"48204",9642.49383608734
"48205",16912.2929640262
"48206",14918.1163727375
"48207",14203.8156437844
"48208",18591.2502909789
"48209",17862.7112668695
"48210",12333.2737601921
"48211",22431.5363669781
"48212",18528.2926720614
"48213",14046.3299743754
"48214",21290.3006012581
"48215",19381.9844694475
"48216",12242.634555404
"48217",11128.2321029745
"48218",14246.8336936962
"48219",17452.8372271417
"48220",14904.5269746845
"48221",16477.7011110038
"48222",18383.6170987372
"48223",11646.8025451205
"48224",11796.5589979655
"48225",15170.1256732869
"48226",9880.21770617421
"48227",11326.9760642447
"48228",15680.9458794282
"48229",19548.6823771699
"48230",17019.3438926361
"48231",14000.4578724778
"48232",12288.89932105
"48233",12117.8437964075
"48234",16258.8833876435
"48235",19440.756799661
"48236",11383.6453879038
"48237",16414.0769950943
"48238",18573.6239444567
"48239",19604.2645071259
"48240",15787.8792550579
"48241",8614.23370527825
"48242",8778.43493635413
"48243",14891.3741848495
"48244",13026.6820686816
"48245",11009.211222859
"48246",12570.0722394115
"48247",15950.3537978154
"48248",19140.8353523419
"48249",15171.9978635797
"48250",12484.8200512431
"48251",17015.0578204849
"48252",16630.7765074836
"48253",10900.6169168495
"48254",15741.8193295139
"48255",10444.329542161
"48256",16012.9956219604
"48257",15640.534108362
"48258",13692.4552326604
"48259",10275.8117384095
"48260",15602.3633097821
"48261",7062.4685698247
"48262",15987.5462180133
"48263",15616.1977511167
"48264",15452.094132858
"48265",17685.5569299089
"48266",13996.242614038
"48267",16945.9874403423
"48268",12515.1253515037
"48269",17492.8521206674
"48270",11107.1605107855
"48271",17771.649203736
"48272",12931.4390395457
"48273",13108.4827196511
"48274",12848.2623159291
"48275",12883.5529566285
"48276",8526.89457170899
"48277",16508.7458685922
"48278",14310.763393503
"48279",17949.0851430671
"48280",19617.6321146268
"48281",12493.6238230761
"48282",16026.8938302152
"48283",19394.2185551408
"48284",19453.5902832417
"48285",11096.5849251223
"48286",15242.0435970743
"48287",14461.9968087108
"48288",20692.1006709954
"48289",14840.5063935887
"48290",13284.9420315727
"48291",19073.2536481016
"48292",20613.2781515319
"48293",17954.6344608123
"48294",15891.9441372093
"48295",14801.8932648584
"48296",15821.3297130428
"48297",12162.9252010696
"48298",18156.3206809282
"48299",12410.3287795132
"48300",19513.5217326863
"48301",18697.9144887429
"48302",19261.8044812661
"48303",10398.2311391708
"48304",20169.4671510651
"48305",12747.0850357548
"48306",18445.1259136455
"48307",18414.2748972689
"48308",13425.4052524297
"48309",14226.7374029709
"48310",17185.0917986332
"48311",17945.4753212653
"48312",10298.4615581211
"48313",9381.3188371283
"48314",8396.42737413663
"48315",14484.4424877834
"48316",15374.554862128
"48317",13064.5646998131
"48318",14652.8397032731
"48319",17083.5203564468
"48320",14557.23644734
"48321",11430.9323336254
"48322",18745.1998512064
"48323",13632.1847430912
"48324",16747.1623975261
"48325",14620.5700609357
"48326",13057.0868163433
"48327",16503.1645521777
"48328",16689.5160317442
"48329",21921.2020990152
"48330",17403.2409593584
"48331",18992.7444139102
"48332",13986.399001432
"48333",10886.4216442002
"48334",15075.6983761532
"48335",9042.3660199525
"48336",5459.77763114291
"48337",15671.4667497147
"48338",17369.9029876557
"48339",14593.4803604579
"48340",15237.9815476043
"48341",18113.4228057543
"48342",14499.5520764925
"48343",13852.115816894
"48344",16077.8816825082
"48345",17607.6040750807
"48346",13091.6938704428
"48347",15546.8443646858
"48348",17528.7658754285
"48349",13272.2140451865
"48350",18865.8713592646
"48351",16741.8397816409
"48352",15947.9543995896
"48353",16397.8982464143
"48354",17367.6000080073
"48355",8348.97784029938
"48356",11462.3080852472
"48357",16428.6130019702
"48358",14726.0160711755
"48359",11606.4529020147
"48360",11997.5302866624
"48361",11601.0795291835
"48362",12308.8214473915
"48363",15015.4034295652
"48364",15114.3159407589
"48365",14745.742446908
"48366",17572.8119534852
"48367",12157.1051197703
"48368",15805.1699186551
"48369",13089.4982502771
"48370",12070.8774000305
"48371",7480.04117677121
"48372",16377.5434850249
"48373",12989.3060926047
"48374",18791.7471827843
"48375",13791.5416167303
"48376",13166.0312394126
"48377",19920.1016628009
"48378",18390.2184268295
"48379",17529.1183285431
"48380",12160.4313307066
"48381",18697.8523903384
"48382",17279.3250234022
"48383",20333.6355142897
"48384",13655.8292373878
"48385",17249.9185019259
"48386",9029.12138694372
"48387",14082.7730918827
"48388",13141.2512084332
"48389",12747.3998726726
"48390",13834.7014713433
"48391",12498.8101806969
"48392",8892.13857659614
"48393",7452.61433997207
"48394",12776.6788632532
"48395",15988.6000438848
"48396",15480.4857321808
"48397",13903.3776025739
"48398",17449.9222479712
"48399",14579.1620893252
"48400",14004.543827286
"48401",17716.212594253
"48402",12380.065178342
"48403",15992.5016261422
"48404",12497.5791654122
"48405",14178.2680929892
"48406",17453.0258919994
"48407",10118.6082497755
"48408",18305.0771227307
"48409",12866.8165212736
"48410",14623.073792292
"48411",14601.8308405347
"48412",10389.5409173399
"48413",12004.8272710616
"48414",15074.8654182786
"48415",15905.418971777
"48416",15777.8534588241
"48417",9904.45845337896
"48418",9543.77769655491
"48419",17187.2335970723
"48420",17989.3669166622
"48421",12960.2718799852
"48422",14649.6589366393
"48423",13798.5163738575
"48424",12551.4340806244
"48425",13502.0347190801
"48426",14573.5664336439
"48427",9391.75943574684
"48428",13057.0963602186
"48429",12456.6328507069
"48430",7837.88101553448
"48431",15805.1282895893
"48432",14957.2756182409
"48433",13840.2140029452
"48434",14485.7866160364
"48435",19222.0396775482
"48436",12887.8497187811
"48437",14355.8238111525
"48438",12924.8323365006
"48439",14676.522163058
"48440",9909.11835415357
"48441",16548.6594448529
"48442",14704.3449403769
"48443",15405.257396724
"48444",16514.9089675825
"48445",19141.0129435316
"48446",15401.6920146591
"48447",8767.5711342781
"48448",12727.327168781
"48449",12785.7163666895
"48450",18810.9123263005
"48451",16053.2979365903
"48452",13714.4967833993
"48453",14454.14941566
"48454",12281.3066539088
"48455",18577.8478901065
"48456",11935.329091823
"48457",9637.20968963654
"48458",13728.3227355228
"48459",16066.7543872364
"48460",17659.2913593548
"48461",18451.1126825206
"48462",15655.4479353597
"48463",18081.0341229146
"48464",8488.30633369116
"48465",13685.092823949
"48466",15263.1710337013
"48467",14417.3561531241
"48468",12421.4293238933
"48469",12947.9726176788
"48470",16508.7662062409
"48471",15809.835256128
"48472",16445.90770347
"48473",16520.4493357457
"48474",12182.5015094136
"48475",15115.3276202863
"48476",17124.7687036455
"48477",16976.7861823304
"48478",16686.5715415855
"48479",14999.8568963191
"48480",13736.1871129055
"48481",12975.8604406109
"48482",13216.3918868608
"48483",11417.5392581768
"48484",17305.3218826219
"48485",16332.9649792489
"48486",15171.9185565319
"48487",9101.34723823413
"48488",19008.2974834909
"48489",10977.0116903304
"48490",17669.6835298472
"48491",14424.8336909229
"48492",16030.47262325
"48493",13036.765972547
"48494",17520.3986328889
"48495",17382.0629640808
"48496",11924.2598228824
"48497",19125.2821166795
"48498",13993.5809746552
"48499",13909.5721830964
"48500",15223.6437833681
"48501",13905.9008287267
"48502",13650.8345663752
"48503",19536.538803801
"48504",12066.2967480133
"48505",21821.3104894564
"48506",13068.9619566805
"48507",15693.2025692901
"48508",12414.7489548409
"48509",16957.9283492869
"48510",13291.0428877436
"48511",15630.3845395462
"48512",12435.4957493491
"48513",13198.3558448305
"48514",13358.0724684975
"48515",16512.2293068879
"48516",17247.2893099012
"48517",17027.3193306421
"48518",15359.641761932
"48519",13016.6078113392
"48520",17871.2997754139
"48521",12886.8245703123
"48522",11355.8403912342
"48523",16515.6433677017
"48524",11302.5268801042
"48525",14198.3486656005
"48526",16632.5907708079
"48527",14343.8968942797
"48528",15364.6219143597
"48529",12935.2804255938
"48530",16251.2999779242
"48531",18618.7037731354
"48532",16142.9723207501
"48533",18297.9027690762
"48534",14050.477256526
"48535",13192.3083657572
"48536",13201.7474718658
"48537",10459.7159812653
"48538",18895.4804916669
"48539",18788.1603988338
"48540",15798.9507859438
"48541",12479.7535949581
"48542",14280.957959343
"48543",13609.0566192837
"48544",14197.936676806
"48545",16037.2653244577
"48546",15360.4446097813
"48547",15124.1399371861
"48548",14715.0026248579
"48549",11991.2204293111
"48550",9907.49803915536
"48551",20255.7804834859
"48552",10604.1796287706
"48553",10542.0650652382
"48554",12842.6320058076
"48555",14830.6464165604
"48556",19507.5437783192
"48557",16720.9481694511
"48558",14546.5992606044
"48559",16266.818639721
"48560",15916.737590237
"48561",14146.1916981993
"48562",15945.8980626221
"48563",14692.9802336047
"48564",18401.6655742526
"48565",8754.32820220815
"48566",13382.0666482726
"48567",12302.6001688415
"48568",11884.5120656538
"48569",20698.7557442596
"48570",19002.2009294083
"48571",10755.5344316549
"48572",16231.2803046006
"48573",13173.7039306082
"48574",16603.8838205313
"48575",14959.5759058308
"48576",13478.5371382986
"48577",13167.8020761379
"48578",14671.8956530783
"48579",19019.4507727659
"48580",19285.3876953335
"48581",15417.1990923981
"48582",12871.8457160913
"48583",17383.7903617654
"48584",15325.6820751463
"48585",11315.5695853456
"48586",13270.6006146444
"48587",11870.4364836468
"48588",13188.96094655
"48589",16445.408721883
"48590",12743.8257027972
"48591",14179.1081319979
"48592",13309.5090057073
"48593",10762.8005669683
"48594",17296.9575528915
"48595",15306.1416153846
"48596",17570.7919944764
"48597",10506.5201150779
"48598",20141.0269683952
"48599",14785.9805528834
"48600",19003.8294748826
"48601",18689.7563491244
"48602",14866.6348982269
"48603",15765.4015018313
"48604",8750.32462390254
"48605",19198.3821367054
"48606",17843.3024367159
"48607",11811.5134111847
"48608",13368.7022555199
"48609",10443.1044918056
"48610",19154.9494442664
"48611",16872.5008789329
"48612",16463.4955282452
"48613",24414.286415413
"48614",12657.82188292
"48615",7765.63074501335
"48616",19668.2617300037
"48617",15627.5068500678
"48618",14963.6068003394
"48619",14921.1596823149
"48620",12005.6254564059
"48621",17108.725952908
"48622",14448.6932492942
"48623",20511.8355075102
"48624",15969.2515338289
"48625",15782.7955883241
"48626",17388.911160523
"48627",14149.9949442354
"48628",14149.2813138528
"48629",16363.7021478433
"48630",17319.5878809084
"48631",21566.1850836951
"48632",15866.1663028875
"48633",14446.3949691716
"48634",20988.800847236
"48635",18634.7950163054
"48636",13038.5742698287
"48637",18723.6783184649
"48638",17667.846901265
"48639",14307.3925738952
"48640",12224.0560129798
"48641",14362.4283485873
"48642",11172.9951418091
"48643",15540.0590110463
"48644",12324.7610394026
"48645",13804.374309217
"48646",12191.5904894353
"48647",13711.9580195683
"48648",9348.53511723422
"48649",12010.4704866641
"48650",12839.385821411
"48651",13068.7200669612
"48652",18255.0606779054
"48653",16097.33782997
"48654",14016.9063450039
"48655",15066.4774456132
"48656",16538.7654977606
"48657",14276.1846091532
"48658",12780.061738445
"48659",14252.0946644479
"48660",15972.3017502421
"48661",15109.2668953258
"48662",12250.9898666693
"48663",17233.0342127765
"48664",12560.4336449807
"48665",13264.2915718841
"48666",14974.7967658855
"48667",10600.3728463015
"48668",15454.6907935782
"48669",15746.0593110627
"48670",11293.2470919437
"48671",15128.307501298
"48672",12413.6809351604
"48673",16620.5879725312
"48674",20672.892160336
"48675",17588.3274095901
"48676",14750.0348567227
"48677",20547.4915691062
"48678",16294.8165172237
"48679",13687.3612804691
"48680",15658.7395991645
"48681",14779.6759558667
"48682",15448.3944369809
"48683",16430.9885476997
"48684",12143.134052202
"48685",14113.3731623576
"48686",14046.3894704172
"48687",17828.2753121343
"48688",13171.3065649056
"48689",18008.5945157093
"48690",16262.5855634597
"48691",11651.7147173843
"48692",15848.5093028205
"48693",10036.7426115254
"48694",14307.1279658405
"48695",13610.2357180969
"48696",17480.1808981961
"48697",13865.1581305336
"48698",16865.3522158967
"48699",10190.4528985204
"48700",17439.0676065191
"48701",16492.3452801274
"48702",12549.3238333323
"48703",14514.6766265657
"48704",7926.84490222098
"48705",16334.1401182322
"48706",12976.3035619612
"48707",15395.685698728
"48708",15023.8524333528
"48709",14690.2631818749
"48710",13766.3614254869
"48711",18535.34900328
"48712",10784.8908551079
"48713",12709.2180072234
"48714",16402.8502608707
"48715",20715.3737435006
"48716",17840.3656853692
"48717",19353.8573568946
"48718",11109.3648024903
"48719",12343.3212361949
"48720",17760.5936301603
"48721",11542.9336643649
"48722",16037.2289339014
"48723",17667.983907009
"48724",12397.0836413616
"48725",11768.6429937941
"48726",18273.6607560047
"48727",12323.8589152974
"48728",11686.8477565068
"48729",13755.3191307551
"48730",14616.5888237611
"48731",14604.3829728196
"48732",12318.5954660941
"48733",20301.7508078924
"48734",16321.7394692423
"48735",13036.5402037884
"48736",18089.1223796492
"48737",16725.1166215027
"48738",10496.7131571327
"48739",18021.4354842061
"48740",11884.1247721801
"48741",17359.8875762423
"48742",9866.64601981559
"48743",15987.9009764386
"48744",17240.816134722
"48745",13298.1531083094
"48746",15562.4525184243
"48747",16278.9813859336
"48748",14924.541944973
"48749",12889.614668668
"48750",15042.3054555468
"48751",15449.7226554616
"48752",17537.6863084532
"48753",16331.8106586422
"48754",10964.1415145527
"48755",17737.8698406866
"48756",12185.5616603992
"48757",17632.9252207938
"48758",9430.35902064097
"48759",17596.0213508826
"48760",18982.6826590625
"48761",16421.7995981947
"48762",16579.8160197677
"48763",14586.1855424119
"48764",17863.0690488302
"48765",13807.5348548963
"48766",14996.8948334077
"48767",15745.1425440784
"48768",11494.8284441527
"48769",9463.237803528
"48770",10881.4975551956
"48771",18021.901480207
"48772",13639.2109592033
"48773",14136.9673393323
"48774",11734.139355971
"48775",15098.8154605605
"48776",9069.62246192775
"48777",13976.9945176819
"48778",14227.2610787804
"48779",15933.1380260179
"48780",18640.5885048896
"48781",16820.6531450261
"48782",9694.39329585908
"48783",13649.3678378261
"48784",16451.6686913384
"48785",14263.9392966374
"48786",20973.4812668545
"48787",18327.766816339
"48788",22410.9297611414
"48789",19983.4499116063
"48790",17237.1482234891
"48791",14855.8149347466
"48792",11360.129412099
"48793",16424.8811552447
"48794",14812.5896098568
"48795",18062.0572736753
"48796",16831.4136951222
"48797",20732.1848203153
"48798",16871.334473251
"48799",15710.1975320717
"48800",12588.7351529697
"48801",15458.4171611204
"48802",14776.9403415038
"48803",13347.6877158668
"48804",14401.8423571108
"48805",17406.5716693936
"48806",15393.5181417939
"48807",15997.1847693741
"48808",10564.287039509
"48809",16037.7598296351
"48810",16043.9651421205
"48811",12746.1954743633
"48812",10032.5677722427
"48813",21529.7741119641
"48814",15903.7233528056
"48815",18365.5359481057
"48816",16302.7157948033
"48817",13243.0051031066
"48818",16110.8552708385
"48819",10909.5161481069
"48820",13680.3518550408
"48821",15828.6437954437
"48822",14356.0419925115
"48823",12838.8150794817
"48824",15087.2767150896
"48825",13944.1516436118
"48826",16193.6881153067
"48827",8550.65293499878
"48828",18908.6848446071
"48829",13788.1217051096
"48830",14644.6536886598
"48831",15779.8012948051
"48832",17014.3934846319
"48833",9115.39697612655
"48834",16862.8929098474
"48835",21023.3839896305
"48836",13934.4329312488
"48837",10910.5644499445
"48838",12927.2287767698
"48839",16694.24626746
"48840",17614.5853325806
"48841",10455.7603786018
"48842",15633.6966897957
